location_name,sex_name,age_name,cause_name,val
South Dakota,Female,50 to 54,Major depressive disorder,3561.4234
South Dakota,Male,80 to 84,Depressive disorders,2834.67
South Dakota,Female,80 plus,Depressive disorders,3858.421169
South Dakota,Female,75 to 79,Depressive disorders,3866.34
South Dakota,Male,40 to 44,Depressive disorders,4771.6
South Dakota,Female,40 to 44,Depressive disorders,7655.495
South Dakota,Male,45 to 49,Depressive disorders,4468.28
South Dakota,Female,45 to 49,Depressive disorders,7298.99
South Dakota,Male,50 to 54,Depressive disorders,4102.895
South Dakota,Female,50 to 54,Depressive disorders,6807.53
South Dakota,Male,55 to 59,Depressive disorders,3714.475
South Dakota,Female,55 to 59,Depressive disorders,6269.51
South Dakota,Male,60 to 64,Depressive disorders,3382.97
South Dakota,Female,60 to 64,Depressive disorders,5711.65
South Dakota,Male,65 to 69,Depressive disorders,3191.68
South Dakota,Female,65 to 69,Depressive disorders,5107.18
South Dakota,Male,70 to 74,Depressive disorders,3016.315
South Dakota,Female,70 to 74,Depressive disorders,4486.465
South Dakota,Male,75 to 79,Depressive disorders,2851.345
South Dakota,Female,35 to 39,Depressive disorders,7353.91
South Dakota,Male,35 to 39,Depressive disorders,4712.65
South Dakota,Female,30 to 34,Depressive disorders,6753.865
South Dakota,Male,30 to 34,Depressive disorders,4468.985
South Dakota,Male,80 plus,Depressive disorders,3010.850196
South Dakota,Male,15 to 19,Depressive disorders,3413.02
South Dakota,Female,15 to 19,Depressive disorders,7246.97
South Dakota,Male,20 to 24,Depressive disorders,4743.665
South Dakota,Female,20 to 24,Depressive disorders,7193.855
South Dakota,Male,25 to 29,Depressive disorders,4563.975
South Dakota,Female,25 to 29,Depressive disorders,6820.09
South Dakota,Male,15 to 19,Anxiety disorders,4776.0519
South Dakota,Male,20 to 24,Anxiety disorders,5155.5897
South Dakota,Male,55 to 59,Anxiety disorders,5097.0866
South Dakota,Female,50 to 54,Anxiety disorders,10846.2637
South Dakota,Male,50 to 54,Anxiety disorders,5746.1539
South Dakota,Female,45 to 49,Anxiety disorders,11568.937
South Dakota,Male,45 to 49,Anxiety disorders,6248.7749
South Dakota,Female,40 to 44,Anxiety disorders,11867.2339
South Dakota,Female,55 to 59,Anxiety disorders,9839.4349
South Dakota,Male,40 to 44,Anxiety disorders,6454.4486
South Dakota,Male,35 to 39,Anxiety disorders,6198.5441
South Dakota,Female,30 to 34,Anxiety disorders,11239.0023
South Dakota,Male,30 to 34,Anxiety disorders,5830.9227
South Dakota,Female,25 to 29,Anxiety disorders,10627.5725
South Dakota,Male,25 to 29,Anxiety disorders,5480.6114
South Dakota,Female,20 to 24,Anxiety disorders,9673.269
South Dakota,Female,35 to 39,Anxiety disorders,11657.8794
South Dakota,Female,15 to 19,Anxiety disorders,8210.5058
South Dakota,Male,60 to 64,Anxiety disorders,4431.4705
South Dakota,Male,65 to 69,Anxiety disorders,3960.8823
South Dakota,Female,80 to 84,Anxiety disorders,5899.2936
South Dakota,Female,60 to 64,Anxiety disorders,8724.7749
South Dakota,Male,80 to 84,Anxiety disorders,3001.3214
South Dakota,Male,80 plus,Anxiety disorders,2775.363018
South Dakota,Female,75 to 79,Anxiety disorders,6479.4297
South Dakota,Male,75 to 79,Anxiety disorders,3299.7583
South Dakota,Female,70 to 74,Anxiety disorders,7103.2452
South Dakota,Male,70 to 74,Anxiety disorders,3608.936
South Dakota,Female,65 to 69,Anxiety disorders,7823.7468
South Dakota,Female,80 plus,Anxiety disorders,5368.443082
Tennessee,Male,55 to 59,Anxiety disorders,5097.0866
Tennessee,Female,55 to 59,Anxiety disorders,9839.4349
Tennessee,Male,60 to 64,Anxiety disorders,4431.4705
Tennessee,Female,60 to 64,Anxiety disorders,8724.7749
Tennessee,Male,65 to 69,Anxiety disorders,3960.8823
Tennessee,Female,65 to 69,Anxiety disorders,7823.7468
Tennessee,Male,70 to 74,Anxiety disorders,3608.936
Tennessee,Female,70 to 74,Anxiety disorders,7103.2452
Tennessee,Male,75 to 79,Anxiety disorders,3299.7583
Tennessee,Female,75 to 79,Anxiety disorders,6479.4297
Tennessee,Male,80 plus,Anxiety disorders,2812.136748
Tennessee,Female,80 plus,Anxiety disorders,5458.883222
Tennessee,Male,80 to 84,Anxiety disorders,3001.3214
Tennessee,Female,80 to 84,Anxiety disorders,5899.2936
Tennessee,Female,50 to 54,Anxiety disorders,10846.2637
Tennessee,Male,50 to 54,Anxiety disorders,5746.1539
Tennessee,Male,45 to 49,Anxiety disorders,6248.7749
Tennessee,Male,15 to 19,Anxiety disorders,4776.0519
Tennessee,Female,15 to 19,Anxiety disorders,8210.5058
Tennessee,Male,20 to 24,Anxiety disorders,5155.5897
Tennessee,Female,20 to 24,Anxiety disorders,9673.269
Tennessee,Male,25 to 29,Anxiety disorders,5480.6114
Tennessee,Female,25 to 29,Anxiety disorders,10627.5725
Tennessee,Male,30 to 34,Anxiety disorders,5830.9227
Tennessee,Female,30 to 34,Anxiety disorders,11239.0023
Tennessee,Male,35 to 39,Anxiety disorders,6198.5441
Tennessee,Female,35 to 39,Anxiety disorders,11657.8794
Tennessee,Male,40 to 44,Anxiety disorders,6454.4486
Tennessee,Female,40 to 44,Anxiety disorders,11867.2339
Tennessee,Female,45 to 49,Anxiety disorders,11568.937
Tennessee,Female,65 to 69,Depressive disorders,5820.415
Tennessee,Male,70 to 74,Depressive disorders,3397.395
Tennessee,Female,70 to 74,Depressive disorders,4988.39
Tennessee,Male,75 to 79,Depressive disorders,3150.23
Tennessee,Female,75 to 79,Depressive disorders,4159.635
Tennessee,Male,80 plus,Depressive disorders,3388.709422
Tennessee,Female,80 plus,Depressive disorders,4112.962107
Tennessee,Male,80 to 84,Depressive disorders,3151.935
Tennessee,Female,80 to 84,Depressive disorders,3790.205
Tennessee,Male,15 to 19,Major depressive disorder,2929.6656
Tennessee,Female,15 to 19,Major depressive disorder,6959.0397
Tennessee,Male,20 to 24,Major depressive disorder,3692.5833
Tennessee,Female,20 to 24,Major depressive disorder,6361.856
Tennessee,Male,25 to 29,Major depressive disorder,3429.6721
Tennessee,Female,25 to 29,Major depressive disorder,5737.4225
Tennessee,Male,65 to 69,Depressive disorders,3645
Tennessee,Male,30 to 34,Major depressive disorder,3373.4189
Tennessee,Female,60 to 64,Depressive disorders,6617.885
Tennessee,Female,55 to 59,Depressive disorders,7439.935
Tennessee,Male,20 to 24,Depressive disorders,5001.815
Tennessee,Female,20 to 24,Depressive disorders,8459.12
Tennessee,Male,25 to 29,Depressive disorders,5010.205
Tennessee,Female,25 to 29,Depressive disorders,8305.675
Tennessee,Male,30 to 34,Depressive disorders,5134.59
Tennessee,Female,30 to 34,Depressive disorders,8446.94
Tennessee,Male,35 to 39,Depressive disorders,5587.66
Tennessee,Female,35 to 39,Depressive disorders,9297.705
Tennessee,Male,40 to 44,Depressive disorders,5743.68
Tennessee,Female,40 to 44,Depressive disorders,9620.935
Tennessee,Male,45 to 49,Depressive disorders,5346.565
Tennessee,Female,45 to 49,Depressive disorders,9030.405
Tennessee,Male,50 to 54,Depressive disorders,4858.73
Tennessee,Female,50 to 54,Depressive disorders,8271.19
Tennessee,Male,55 to 59,Depressive disorders,4348.645
Tennessee,Male,60 to 64,Depressive disorders,3917.675
Tennessee,Female,30 to 34,Major depressive disorder,5600.926
Tennessee,Male,35 to 39,Major depressive disorder,3731.1094
Tennessee,Female,35 to 39,Major depressive disorder,6268.4438
Tennessee,Female,80 to 84,Major depressive disorder,1629.65451
Tennessee,Male,80 to 84,Major depressive disorder,1475.118
Tennessee,Female,80 plus,Major depressive disorder,2099.195941
Tennessee,Male,80 plus,Major depressive disorder,1748.448244
Tennessee,Male,40 to 44,Major depressive disorder,3808.1673
Tennessee,Female,40 to 44,Major depressive disorder,6458.5666
Tennessee,Male,45 to 49,Major depressive disorder,3385.0048
Tennessee,Female,45 to 49,Major depressive disorder,5807.9401
Tennessee,Male,50 to 54,Major depressive disorder,2936.4812
Tennessee,Female,50 to 54,Major depressive disorder,5111.8898
Tennessee,Male,55 to 59,Major depressive disorder,2482.1235
Tennessee,Female,55 to 59,Major depressive disorder,4401.6244
Tennessee,Female,60 to 64,Major depressive disorder,3708.283
Tennessee,Male,65 to 69,Major depressive disorder,1879.1866
Tennessee,Female,65 to 69,Major depressive disorder,3064.8785
Tennessee,Male,70 to 74,Major depressive disorder,1658.0535
Tennessee,Female,70 to 74,Major depressive disorder,2426.8101
Tennessee,Male,75 to 79,Major depressive disorder,1438.23634
Tennessee,Female,75 to 79,Major depressive disorder,1790.3808
Tennessee,Male,60 to 64,Major depressive disorder,2108.4024
Tennessee,Female,15 to 19,Depressive disorders,8287.01
Tennessee,Male,15 to 19,Depressive disorders,3787.83
Texas,Male,75 to 79,Major depressive disorder,1163.50438
Texas,Female,75 to 79,Major depressive disorder,1640.9301
Texas,Male,80 plus,Major depressive disorder,1485.493498
Texas,Female,80 plus,Major depressive disorder,1956.497577
Texas,Male,80 to 84,Major depressive disorder,1221.05883
Texas,Female,80 to 84,Major depressive disorder,1525.13542
Texas,Female,70 to 74,Major depressive disorder,2167.7631
Texas,Male,15 to 19,Anxiety disorders,4776.0519
Texas,Female,15 to 19,Anxiety disorders,8210.5058
Texas,Male,20 to 24,Anxiety disorders,5155.5897
Texas,Female,20 to 24,Anxiety disorders,9673.269
Texas,Male,25 to 29,Anxiety disorders,5480.6114
Texas,Female,25 to 29,Anxiety disorders,10627.5725
Texas,Male,30 to 34,Anxiety disorders,5830.9227
Texas,Female,30 to 34,Anxiety disorders,11239.0023
Texas,Male,35 to 39,Anxiety disorders,6198.5441
Texas,Female,35 to 39,Anxiety disorders,11657.8794
Texas,Male,40 to 44,Anxiety disorders,6454.4486
Texas,Female,40 to 44,Anxiety disorders,11867.2339
Texas,Male,45 to 49,Anxiety disorders,6248.7749
Texas,Female,45 to 49,Anxiety disorders,11568.937
Texas,Male,50 to 54,Anxiety disorders,5746.1539
Texas,Female,50 to 54,Anxiety disorders,10846.2637
Texas,Male,70 to 74,Major depressive disorder,1324.90279
Texas,Female,65 to 69,Major depressive disorder,2694.4163
Texas,Male,65 to 69,Major depressive disorder,1486.7325
Texas,Male,15 to 19,Depressive disorders,3486.98
Texas,Female,15 to 19,Depressive disorders,7840.975
Texas,Male,20 to 24,Depressive disorders,4340.96
Texas,Female,20 to 24,Depressive disorders,7700.725
Texas,Male,25 to 29,Depressive disorders,4209.86
Texas,Female,25 to 29,Depressive disorders,7277.95
Texas,Male,30 to 34,Depressive disorders,4218.765
Texas,Female,30 to 34,Depressive disorders,7213.915
Texas,Male,35 to 39,Depressive disorders,4573.14
Texas,Female,35 to 39,Depressive disorders,7945.225
Texas,Male,20 to 24,Major depressive disorder,3008.4576
Texas,Female,20 to 24,Major depressive disorder,5563.8024
Texas,Male,25 to 29,Major depressive disorder,2599.8794
Texas,Female,25 to 29,Major depressive disorder,4654.2472
Texas,Male,30 to 34,Major depressive disorder,2422.2773
Texas,Female,30 to 34,Major depressive disorder,4293.2275
Texas,Male,35 to 39,Major depressive disorder,2675.3468
Texas,Female,35 to 39,Major depressive disorder,4831.9603
Texas,Female,15 to 19,Major depressive disorder,6487.4804
Texas,Male,40 to 44,Major depressive disorder,2742.8548
Texas,Male,45 to 49,Major depressive disorder,2472.6866
Texas,Female,45 to 49,Major depressive disorder,4610.3933
Texas,Male,50 to 54,Major depressive disorder,2186.5702
Texas,Female,50 to 54,Major depressive disorder,4161.3084
Texas,Male,55 to 59,Major depressive disorder,1897.4446
Texas,Female,55 to 59,Major depressive disorder,3706.0134
Texas,Male,60 to 64,Major depressive disorder,1652.675
Texas,Female,60 to 64,Major depressive disorder,3220.4717
Texas,Female,40 to 44,Major depressive disorder,5030.0728
Texas,Male,55 to 59,Anxiety disorders,5097.0866
Texas,Male,15 to 19,Major depressive disorder,2626.8845
Texas,Male,80 to 84,Depressive disorders,2897.57
Texas,Male,40 to 44,Depressive disorders,4710.665
Texas,Female,40 to 44,Depressive disorders,8302.815
Texas,Male,45 to 49,Depressive disorders,4461.995
Texas,Female,45 to 49,Depressive disorders,7903.865
Texas,Male,50 to 54,Depressive disorders,4139.14
Texas,Female,50 to 54,Depressive disorders,7376.395
Texas,Male,55 to 59,Depressive disorders,3781.62
Texas,Female,55 to 59,Depressive disorders,6785.285
Texas,Female,80 to 84,Depressive disorders,3691.28
Texas,Male,60 to 64,Depressive disorders,3478.68
Texas,Male,65 to 69,Depressive disorders,3261.32
Texas,Female,65 to 69,Depressive disorders,5458.33
Texas,Male,70 to 74,Depressive disorders,3067.835
Texas,Female,70 to 74,Depressive disorders,4735.205
Texas,Male,75 to 79,Depressive disorders,2877.28
Texas,Female,75 to 79,Depressive disorders,4014.11
Texas,Male,80 plus,Depressive disorders,3132.487233
Texas,Female,80 plus,Depressive disorders,3975.497909
Texas,Female,60 to 64,Depressive disorders,6147.77
Texas,Female,55 to 59,Anxiety disorders,9839.4349
Texas,Female,60 to 64,Anxiety disorders,8724.7749
Texas,Male,60 to 64,Anxiety disorders,4431.4705
Texas,Male,65 to 69,Anxiety disorders,3960.8823
Texas,Male,70 to 74,Anxiety disorders,3608.936
Texas,Female,65 to 69,Anxiety disorders,7823.7468
Texas,Male,75 to 79,Anxiety disorders,3299.7583
Texas,Female,75 to 79,Anxiety disorders,6479.4297
Texas,Male,80 plus,Anxiety disorders,2800.047713
Texas,Female,80 plus,Anxiety disorders,5451.184057
Texas,Male,80 to 84,Anxiety disorders,3001.3214
Texas,Female,80 to 84,Anxiety disorders,5899.2936
Texas,Female,70 to 74,Anxiety disorders,7103.2452
Utah,Male,15 to 19,Depressive disorders,4254.695
Utah,Female,15 to 19,Depressive disorders,9690.07
Utah,Female,65 to 69,Depressive disorders,6120.715
Utah,Female,20 to 24,Depressive disorders,10440.25
Utah,Male,80 plus,Depressive disorders,3326.346428
Utah,Female,80 plus,Depressive disorders,4511.453377
Utah,Male,80 to 84,Depressive disorders,3078.775
Utah,Female,80 to 84,Depressive disorders,4215.32
Utah,Male,15 to 19,Major depressive disorder,3415.4241
Utah,Female,15 to 19,Major depressive disorder,8463.2946
Utah,Male,20 to 24,Major depressive disorder,4413.3485
Utah,Female,75 to 79,Depressive disorders,4568.53
Utah,Female,20 to 24,Major depressive disorder,8492.8889
Utah,Female,25 to 29,Major depressive disorder,7834.9133
Utah,Male,30 to 34,Major depressive disorder,3830.7846
Utah,Female,30 to 34,Major depressive disorder,7668.6213
Utah,Male,35 to 39,Major depressive disorder,4163.5624
Utah,Female,35 to 39,Major depressive disorder,8365.3375
Utah,Male,40 to 44,Major depressive disorder,4185.7275
Utah,Female,40 to 44,Major depressive disorder,8416.2144
Utah,Male,25 to 29,Major depressive disorder,4000.8192
Utah,Male,75 to 79,Depressive disorders,3087.6
Utah,Female,70 to 74,Depressive disorders,5347.065
Utah,Male,70 to 74,Depressive disorders,3335.23
Utah,Male,25 to 29,Depressive disorders,5557.985
Utah,Female,25 to 29,Depressive disorders,10254.33
Utah,Male,30 to 34,Depressive disorders,5568.54
Utah,Female,30 to 34,Depressive disorders,10371.01
Utah,Male,35 to 39,Depressive disorders,6009.08
Utah,Female,35 to 39,Depressive disorders,11229.895
Utah,Male,40 to 44,Depressive disorders,6092.98
Utah,Female,40 to 44,Depressive disorders,11454.55
Utah,Male,45 to 49,Depressive disorders,5598.715
Utah,Female,45 to 49,Depressive disorders,10449.62
Utah,Male,50 to 54,Depressive disorders,5010.445
Utah,Female,50 to 54,Depressive disorders,9269.09
Utah,Male,55 to 59,Depressive disorders,4385.65
Utah,Female,55 to 59,Depressive disorders,8021.305
Utah,Male,60 to 64,Depressive disorders,3881.51
Utah,Female,60 to 64,Depressive disorders,6902.1
Utah,Male,65 to 69,Depressive disorders,3598.9
Utah,Male,20 to 24,Depressive disorders,5684.675
Utah,Male,45 to 49,Major depressive disorder,3652.5689
Utah,Female,45 to 49,Major depressive disorder,7342.1088
Utah,Female,30 to 34,Anxiety disorders,11239.0023
Utah,Female,50 to 54,Major depressive disorder,6190.6056
Utah,Female,80 to 84,Anxiety disorders,5899.2936
Utah,Male,80 to 84,Anxiety disorders,3001.3214
Utah,Female,80 plus,Anxiety disorders,5474.022645
Utah,Male,80 plus,Anxiety disorders,2803.639332
Utah,Female,35 to 39,Anxiety disorders,11657.8794
Utah,Male,40 to 44,Anxiety disorders,6454.4486
Utah,Female,40 to 44,Anxiety disorders,11867.2339
Utah,Male,45 to 49,Anxiety disorders,6248.7749
Utah,Female,45 to 49,Anxiety disorders,11568.937
Utah,Male,50 to 54,Anxiety disorders,5746.1539
Utah,Female,50 to 54,Anxiety disorders,10846.2637
Utah,Male,55 to 59,Anxiety disorders,5097.0866
Utah,Female,55 to 59,Anxiety disorders,9839.4349
Utah,Male,60 to 64,Anxiety disorders,4431.4705
Utah,Female,60 to 64,Anxiety disorders,8724.7749
Utah,Male,65 to 69,Anxiety disorders,3960.8823
Utah,Female,65 to 69,Anxiety disorders,7823.7468
Utah,Male,70 to 74,Anxiety disorders,3608.936
Utah,Female,70 to 74,Anxiety disorders,7103.2452
Utah,Male,75 to 79,Anxiety disorders,3299.7583
Utah,Female,75 to 79,Anxiety disorders,6479.4297
Utah,Male,35 to 39,Anxiety disorders,6198.5441
Utah,Male,50 to 54,Major depressive disorder,3089.3843
Utah,Female,25 to 29,Anxiety disorders,10627.5725
Utah,Male,55 to 59,Major depressive disorder,2517.6442
Utah,Female,55 to 59,Major depressive disorder,5001.3749
Utah,Male,60 to 64,Major depressive disorder,2065.3033
Utah,Female,60 to 64,Major depressive disorder,4007.4054
Utah,Male,65 to 69,Major depressive disorder,1826.7089
Utah,Female,65 to 69,Major depressive disorder,3393.9996
Utah,Male,70 to 74,Major depressive disorder,1600.1494
Utah,Female,70 to 74,Major depressive disorder,2802.2971
Utah,Male,75 to 79,Major depressive disorder,1375.84572
Utah,Female,75 to 79,Major depressive disorder,2214.4651
Utah,Male,80 plus,Major depressive disorder,1687.390987
Utah,Female,80 plus,Major depressive disorder,2510.974396
Utah,Male,80 to 84,Major depressive disorder,1406.99559
Utah,Female,80 to 84,Major depressive disorder,2075.7503
Utah,Male,15 to 19,Anxiety disorders,4776.0519
Utah,Female,15 to 19,Anxiety disorders,8210.5058
Utah,Male,20 to 24,Anxiety disorders,5155.5897
Utah,Female,20 to 24,Anxiety disorders,9673.269
Utah,Male,25 to 29,Anxiety disorders,5480.6114
Utah,Male,30 to 34,Anxiety disorders,5830.9227
Vermont,Female,75 to 79,Anxiety disorders,6479.4297
Vermont,Male,80 plus,Anxiety disorders,2785.829424
Vermont,Female,80 plus,Anxiety disorders,5393.683963
Vermont,Male,80 to 84,Anxiety disorders,3001.3214
Vermont,Female,80 to 84,Anxiety disorders,5899.2936
Vermont,Male,75 to 79,Anxiety disorders,3299.7583
Vermont,Female,70 to 74,Anxiety disorders,7103.2452
Vermont,Male,55 to 59,Anxiety disorders,5097.0866
Vermont,Female,65 to 69,Anxiety disorders,7823.7468
Vermont,Male,70 to 74,Anxiety disorders,3608.936
Vermont,Female,25 to 29,Anxiety disorders,10627.5725
Vermont,Male,30 to 34,Anxiety disorders,5830.9227
Vermont,Female,30 to 34,Anxiety disorders,11239.0023
Vermont,Male,35 to 39,Anxiety disorders,6198.5441
Vermont,Female,35 to 39,Anxiety disorders,11657.8794
Vermont,Male,40 to 44,Anxiety disorders,6454.4486
Vermont,Female,40 to 44,Anxiety disorders,11867.2339
Vermont,Male,25 to 29,Anxiety disorders,5480.6114
Vermont,Male,45 to 49,Anxiety disorders,6248.7749
Vermont,Male,50 to 54,Anxiety disorders,5746.1539
Vermont,Female,50 to 54,Anxiety disorders,10846.2637
Vermont,Female,55 to 59,Anxiety disorders,9839.4349
Vermont,Male,60 to 64,Anxiety disorders,4431.4705
Vermont,Female,60 to 64,Anxiety disorders,8724.7749
Vermont,Male,65 to 69,Anxiety disorders,3960.8823
Vermont,Female,45 to 49,Anxiety disorders,11568.937
Vermont,Female,20 to 24,Anxiety disorders,9673.269
Vermont,Male,20 to 24,Anxiety disorders,5155.5897
Vermont,Female,15 to 19,Anxiety disorders,8210.5058
Vermont,Male,15 to 19,Anxiety disorders,4776.0519
Vermont,Female,70 to 74,Major depressive disorder,2574.6038
Vermont,Female,80 to 84,Major depressive disorder,1855.7311
Vermont,Male,15 to 19,Depressive disorders,3628.38
Vermont,Female,15 to 19,Depressive disorders,8039.66
Vermont,Male,20 to 24,Depressive disorders,4736.685
Vermont,Female,20 to 24,Depressive disorders,8405.425
Vermont,Male,25 to 29,Depressive disorders,4690.435
Vermont,Female,25 to 29,Depressive disorders,8024.365
Vermont,Male,30 to 34,Depressive disorders,4727.185
Vermont,Female,30 to 34,Depressive disorders,7977.825
Vermont,Female,35 to 39,Depressive disorders,8762.375
Vermont,Male,40 to 44,Depressive disorders,5245.975
Vermont,Female,40 to 44,Depressive disorders,9117.475
Vermont,Male,45 to 49,Depressive disorders,4910.385
Vermont,Female,45 to 49,Depressive disorders,8659.805
Vermont,Male,50 to 54,Depressive disorders,4472.715
Vermont,Female,50 to 54,Depressive disorders,8027.75
Vermont,Male,35 to 39,Depressive disorders,5119.82
Vermont,Male,55 to 59,Depressive disorders,4028.23
Vermont,Female,55 to 59,Depressive disorders,7354.98
Vermont,Male,60 to 64,Depressive disorders,3664.98
Vermont,Female,60 to 64,Depressive disorders,6647.045
Vermont,Female,40 to 44,Major depressive disorder,5908.2502
Vermont,Male,45 to 49,Major depressive disorder,2930.9066
Vermont,Female,45 to 49,Major depressive disorder,5403.7991
Vermont,Male,50 to 54,Major depressive disorder,2545.1688
Vermont,Male,55 to 59,Major depressive disorder,2154.8318
Vermont,Female,55 to 59,Major depressive disorder,4311.3818
Vermont,Male,60 to 64,Major depressive disorder,1842.8241
Vermont,Female,60 to 64,Major depressive disorder,3742.5412
Vermont,Male,65 to 69,Major depressive disorder,1668.921
Vermont,Female,65 to 69,Major depressive disorder,3158.8645
Vermont,Male,70 to 74,Major depressive disorder,1502.0623
Vermont,Male,75 to 79,Major depressive disorder,1335.98004
Vermont,Female,75 to 79,Major depressive disorder,1988.8219
Vermont,Male,80 plus,Major depressive disorder,1680.535477
Vermont,Female,80 plus,Major depressive disorder,2388.227105
Vermont,Male,80 to 84,Major depressive disorder,1393.2639
Vermont,Male,40 to 44,Major depressive disorder,3295.9313
Vermont,Female,35 to 39,Major depressive disorder,5701.0336
Vermont,Female,30 to 34,Major depressive disorder,5099.3894
Vermont,Male,65 to 69,Depressive disorders,3442.395
Vermont,Female,65 to 69,Depressive disorders,5910.975
Vermont,Male,70 to 74,Depressive disorders,3239.83
Vermont,Female,70 to 74,Depressive disorders,5138.9
Vermont,Male,75 to 79,Depressive disorders,3047.315
Vermont,Female,75 to 79,Depressive disorders,4346.58
Vermont,Male,80 plus,Depressive disorders,3315.545806
Vermont,Female,80 plus,Depressive disorders,4377.820856
Vermont,Male,80 to 84,Depressive disorders,3063.3
Vermont,Female,80 to 84,Depressive disorders,4014.17
Vermont,Male,15 to 19,Major depressive disorder,2771.303
Vermont,Female,15 to 19,Major depressive disorder,6692.1843
Vermont,Male,20 to 24,Major depressive disorder,3427.3537
Vermont,Female,20 to 24,Major depressive disorder,6311.821
Vermont,Male,25 to 29,Major depressive disorder,3084.0359
Vermont,Female,25 to 29,Major depressive disorder,5433.6495
Vermont,Male,30 to 34,Major depressive disorder,2953.6122
Vermont,Male,35 to 39,Major depressive disorder,3241.8746
Vermont,Female,50 to 54,Major depressive disorder,4862.6352
Virginia,Male,15 to 19,Anxiety disorders,4776.0519
Virginia,Female,15 to 19,Anxiety disorders,8210.5058
Virginia,Female,20 to 24,Anxiety disorders,9673.269
Virginia,Male,80 plus,Anxiety disorders,2801.457066
Virginia,Female,80 plus,Anxiety disorders,5429.367663
Virginia,Male,80 to 84,Anxiety disorders,3001.3214
Virginia,Female,80 to 84,Anxiety disorders,5899.2936
Virginia,Female,75 to 79,Anxiety disorders,6479.4297
Virginia,Male,75 to 79,Anxiety disorders,3299.7583
Virginia,Female,70 to 74,Anxiety disorders,7103.2452
Virginia,Male,70 to 74,Anxiety disorders,3608.936
Virginia,Male,25 to 29,Anxiety disorders,5480.6114
Virginia,Female,25 to 29,Anxiety disorders,10627.5725
Virginia,Male,30 to 34,Anxiety disorders,5830.9227
Virginia,Female,30 to 34,Anxiety disorders,11239.0023
Virginia,Male,35 to 39,Anxiety disorders,6198.5441
Virginia,Female,35 to 39,Anxiety disorders,11657.8794
Virginia,Male,40 to 44,Anxiety disorders,6454.4486
Virginia,Female,40 to 44,Anxiety disorders,11867.2339
Virginia,Male,20 to 24,Anxiety disorders,5155.5897
Virginia,Male,45 to 49,Anxiety disorders,6248.7749
Virginia,Male,50 to 54,Anxiety disorders,5746.1539
Virginia,Female,50 to 54,Anxiety disorders,10846.2637
Virginia,Male,55 to 59,Anxiety disorders,5097.0866
Virginia,Female,55 to 59,Anxiety disorders,9839.4349
Virginia,Male,60 to 64,Anxiety disorders,4431.4705
Virginia,Female,60 to 64,Anxiety disorders,8724.7749
Virginia,Male,65 to 69,Anxiety disorders,3960.8823
Virginia,Female,65 to 69,Anxiety disorders,7823.7468
Virginia,Female,45 to 49,Anxiety disorders,11568.937
Virginia,Male,55 to 59,Depressive disorders,3904.74
Virginia,Female,55 to 59,Depressive disorders,7028.6
Virginia,Male,60 to 64,Depressive disorders,3554
Virginia,Female,60 to 64,Depressive disorders,6343.865
Virginia,Male,65 to 69,Depressive disorders,3346.13
Virginia,Female,65 to 69,Depressive disorders,5626.095
Virginia,Male,70 to 74,Depressive disorders,3164.46
Virginia,Female,70 to 74,Depressive disorders,4891.915
Virginia,Male,75 to 79,Depressive disorders,2970.315
Virginia,Female,75 to 79,Depressive disorders,4142.07
Virginia,Male,80 plus,Depressive disorders,3233.727951
Virginia,Female,80 plus,Depressive disorders,4121.456182
Virginia,Male,80 to 84,Depressive disorders,3001.84
Virginia,Female,80 to 84,Depressive disorders,3805.41
Virginia,Male,15 to 19,Major depressive disorder,2965.1371
Virginia,Female,15 to 19,Major depressive disorder,7060.3599
Virginia,Male,20 to 24,Major depressive disorder,3340.0596
Virginia,Female,50 to 54,Depressive disorders,7683.195
Virginia,Male,50 to 54,Depressive disorders,4301.92
Virginia,Female,45 to 49,Depressive disorders,8283.765
Virginia,Male,45 to 49,Depressive disorders,4681.51
Virginia,Male,15 to 19,Depressive disorders,3806.53
Virginia,Female,15 to 19,Depressive disorders,8383.23
Virginia,Female,20 to 24,Major depressive disorder,6160.5784
Virginia,Male,20 to 24,Depressive disorders,4654.225
Virginia,Male,25 to 29,Depressive disorders,4463.42
Virginia,Female,25 to 29,Depressive disorders,7703.015
Virginia,Male,30 to 34,Depressive disorders,4421.89
Virginia,Female,30 to 34,Depressive disorders,7578.035
Virginia,Male,35 to 39,Depressive disorders,4831.88
Virginia,Female,35 to 39,Depressive disorders,8376.85
Virginia,Male,40 to 44,Depressive disorders,4986.88
Virginia,Female,40 to 44,Depressive disorders,8731.335
Virginia,Female,20 to 24,Depressive disorders,8275.475
Virginia,Male,25 to 29,Major depressive disorder,2850.7609
Virginia,Female,25 to 29,Major depressive disorder,5101.6217
Virginia,Male,30 to 34,Major depressive disorder,2638.966
Virginia,Female,80 to 84,Major depressive disorder,1646.5591
Virginia,Male,80 to 84,Major depressive disorder,1327.40396
Virginia,Female,80 plus,Major depressive disorder,2115.651298
Virginia,Female,75 to 79,Major depressive disorder,1769.2005
Virginia,Female,30 to 34,Major depressive disorder,4668.708
Virginia,Male,35 to 39,Major depressive disorder,2941.6431
Virginia,Female,35 to 39,Major depressive disorder,5277.791
Virginia,Male,40 to 44,Major depressive disorder,3023.1388
Virginia,Female,40 to 44,Major depressive disorder,5498.4323
Virginia,Male,45 to 49,Major depressive disorder,2701.7277
